median_home_value,population,families,households,pct_female,pct_12_24_yrs,pct_25_64_yrs,pct_65_plus,pct_single_adult,number_of_homes,vacancy_rate,pct_5plus_rooms,avg_rent,county_id,sales
127900,9438,2147,2710,0.518648,0.2093664,0.4867557,0.0931341,0.1612546,2901,0.0658394,0.5494657,691,12640,55269.789388938014
115000,3605,1038,1313,0.5092926,0.1714286,0.5619972,0.1073509,0.1637471,1343,0.022338,0.7885331,623,12641,52537.457369495125
217000,4764,1229,1508,0.4937028,0.1905961,0.5468094,0.1188077,0.1485411,1538,0.0195059,0.8920676,1001,12642,54000.94987516161
339800,1354,380,438,0.4844904,0.189808,0.5856721,0.0834564,0.1073059,465,0.0580645,0.9333333,958,12643,54616.740766117684
203900,4097,1169,1394,0.5250183,0.1696363,0.5037833,0.2001464,0.1499283,1419,0.017618,0.9245948,1001,12646,56048.705239830095
189400,6620,1926,2409,0.5229607,0.1619335,0.5475831,0.1521148,0.1805729,2534,0.0493291,0.7517758,977,12648,53630.08725621263
159400,40174,11039,13197,0.5090855,0.1638373,0.548265,0.1481555,0.132227,13395,0.0147816,0.8845838,980,12651,55455.54630333574
102000,4492,1109,1648,0.5322796,0.1565004,0.5304987,0.1571683,0.2481796,1747,0.0566686,0.6765884,603,12652,54025.37029254224
111900,3937,1031,1605,0.514097,0.1546863,0.5369571,0.1488443,0.3208723,1708,0.0603044,0.5948478,609,12653,53897.8172741002
142800,2576,699,862,0.5015528,0.1731366,0.5694876,0.0555124,0.1508121,950,0.0926316,0.8094737,842,12654,53119.20392138071
167300,6447,1556,1835,0.5179153,0.1893904,0.5275322,0.1025283,0.1237057,1880,0.0239362,0.806383,739,12656,56714.45805620411
134900,25273,6472,7437,0.5093578,0.2313141,0.52839,0.0612116,0.1040742,7630,0.0252949,0.8391874,892,12659,56637.98632072854
131100,14972,3859,4405,0.5058776,0.2228159,0.5394737,0.0564387,0.0953462,4532,0.0280229,0.8742277,877,12664,54293.87059663676
125200,1786,479,639,0.5078387,0.174692,0.543673,0.1108623,0.2034429,675,0.0533333,0.7333333,641,12668,51838.765483047006
206500,18243,4914,6761,0.5187195,0.1484953,0.5703558,0.1361618,0.2155007,7013,0.0359333,0.8213318,933,12674,56177.55983761644
377000,1521,443,515,0.504931,0.1702827,0.5667324,0.1229454,0.1184466,542,0.0498155,0.9797048,1001,12675,55404.29775693829
147600,28247,7257,9591,0.5138245,0.1729387,0.5538995,0.1066662,0.1863205,9968,0.037821,0.7457865,866,12676,55563.32576843323
108600,4644,1370,1671,0.5049526,0.1369509,0.5650301,0.124677,0.1502095,1733,0.0357761,0.8759377,634,12677,52831.09999058215
131900,7767,1981,2751,0.5354706,0.182181,0.5050856,0.1644135,0.2457288,2849,0.034398,0.5752896,624,12679,54205.03604048255
295300,6348,1803,2421,0.5148078,0.1337429,0.5740391,0.1318526,0.2251136,2582,0.0623548,0.7048799,984,12681,53637.810110715494
132800,2769,701,880,0.5041531,0.2033225,0.585771,0.0393644,0.1534091,930,0.0537634,0.8010753,943,12682,52846.91061415581
142100,4860,1257,1691,0.522428,0.1557613,0.5522634,0.1384774,0.2105263,1754,0.0359179,0.6613455,857,12683,52312.00169621717
130600,5530,1424,1633,0.516094,0.1943942,0.5446655,0.0815552,0.0973668,1667,0.0203959,0.895021,885,12684,52515.49221201209
135700,1532,433,569,0.5013055,0.1390339,0.5,0.2062663,0.2056239,962,0.4085239,0.9002079,723,12686,53896.25698242981
184700,14118,3995,4865,0.5215328,0.1611418,0.5369032,0.1376966,0.1644399,5063,0.0391072,0.7908355,879,12690,55749.551275717335
255600,13141,3862,4481,0.5097025,0.149532,0.5884636,0.1194734,0.1122517,4630,0.0321814,0.8777538,1001,12692,55269.86987460925
156400,17773,4153,5331,0.509762,0.1779666,0.5596129,0.1314353,0.192084,5591,0.0465033,0.7640851,733,12699,57211.64341855114
106300,7437,1087,1141,0.4598628,0.3341401,0.2039801,0.0268926,0.0464505,1332,0.1433934,0.7875375,569,12702,52545.81590684285
137000,9612,2545,3071,0.5098835,0.2023512,0.5457761,0.0856221,0.130902,3301,0.0696759,0.753711,803,12706,52785.22969221432
129100,18997,4772,6027,0.5125546,0.2040322,0.5193978,0.1120177,0.1705658,6265,0.0379888,0.7615323,749,12710,57607.71548598302
437800,2484,708,809,0.5450886,0.1376812,0.4798712,0.2693237,0.1174289,832,0.0276442,0.9699519,969,12711,54913.10620930655
135100,5476,1304,1529,0.5445581,0.1999635,0.5230095,0.1123083,0.1085677,1559,0.0192431,0.8838999,972,12712,53431.39611137422
113400,3281,807,1508,0.5144773,0.175861,0.5918927,0.0792441,0.3527851,1639,0.0799268,0.3599756,571,12715,52249.74935570003
388100,6513,1772,2247,0.5191156,0.1834792,0.493014,0.1698142,0.1913663,2404,0.0653078,0.7441764,965,12718,55318.9865271824
145900,53286,14371,16788,0.5104343,0.1812484,0.5560935,0.1077581,0.1149035,16988,0.011773,0.9044031,981,12721,57067.59133590192
284000,2786,837,1084,0.5143575,0.1392678,0.563173,0.1927495,0.1909594,1289,0.159038,0.7478666,1001,12724,54607.45883814657
133900,26879,7073,8600,0.5124447,0.175453,0.5502437,0.1073701,0.1461628,8847,0.0279191,0.7941675,809,12727,55031.06299628586
208500,3963,1040,1440,0.5132475,0.1599798,0.5556397,0.1468584,0.2173611,1506,0.0438247,0.7988048,935,12735,55461.4116349715
153300,33510,7902,13592,0.5236944,0.1392719,0.5534467,0.186422,0.3429223,15358,0.1149889,0.4660112,864,12736,56485.54759888917
107100,10822,3162,3852,0.5143227,0.1690076,0.5450933,0.1397154,0.1492731,3954,0.0257967,0.9428427,609,12738,54780.3491336724
171400,19208,5282,7100,0.5330071,0.1565494,0.5356102,0.1710746,0.2304225,7406,0.0413179,0.6967324,780,12740,53659.27818102368
180500,9054,2559,3095,0.5189971,0.1622487,0.5303733,0.1633532,0.152504,3178,0.0261171,0.9521712,934,12749,54350.075387748126
242200,17325,4665,6597,0.5234055,0.1604618,0.543088,0.1622511,0.2454146,6842,0.0358082,0.6040631,885,12750,57243.53927432427
310400,7718,2090,2753,0.5329101,0.1610521,0.536538,0.1653278,0.2164911,2830,0.0272085,0.8017668,839,12752,57168.80750619715
323300,3722,1112,1221,0.515583,0.1622783,0.5658248,0.1475013,0.0819001,1236,0.0121359,0.9692557,1001,12753,53933.04831355196
194500,5672,1502,2194,0.5093441,0.1664316,0.6049013,0.1004937,0.2424795,2325,0.0563441,0.5694624,1001,12756,53841.186421858445
117700,6198,1633,2319,0.4911262,0.1498871,0.5332365,0.1329461,0.2470893,2567,0.0966108,0.6252435,688,12757,55320.04423550253
102000,2200,611,831,0.5036364,0.1790909,0.5313636,0.1409091,0.2250301,888,0.0641892,0.7184685,541,12761,52171.511450175385
173900,22018,6117,7064,0.5106731,0.1771278,0.5555455,0.123399,0.1074462,7225,0.0222837,0.9450519,1001,12762,56354.836120102365
168300,18044,5045,5654,0.5094768,0.1791177,0.5519286,0.1285192,0.0907322,5720,0.0115385,0.9722028,1001,12763,57192.593558238455
100700,13778,3455,3933,0.5072579,0.222819,0.4907098,0.0555959,0.0940758,4234,0.0710912,0.847898,863,12765,54063.26521517831
146900,3902,1124,1479,0.5276781,0.1565864,0.5,0.1927217,0.2123056,2191,0.3249658,0.8799635,770,12768,54414.936055899336
119100,21274,5387,6223,0.5054057,0.2220551,0.5261822,0.0640218,0.1018801,6458,0.036389,0.8916073,902,12773,53572.7034172288
185400,23042,6543,7459,0.5130631,0.1656106,0.5654023,0.1074126,0.1064486,7634,0.0229238,0.9553314,1001,12778,56146.1737153645
106800,7848,2078,2864,0.5114679,0.1653925,0.5433231,0.1130224,0.2189246,3184,0.1005025,0.5034548,854,12781,54087.48583317993
130200,1339,366,623,0.5466766,0.1530993,0.5003734,0.2203137,0.3627608,709,0.1212976,0.6149506,554,12785,51633.94224472631
155100,9315,2428,2872,0.5073537,0.19635,0.5395598,0.0687064,0.1183844,3039,0.0549523,0.8868049,910,12786,55689.716322020206
183600,18994,5060,7286,0.5181636,0.1523113,0.5563336,0.1659998,0.2672248,7514,0.0303434,0.6139207,798,12791,56606.10736625762
142300,6672,1764,2153,0.504946,0.1834532,0.5395683,0.0959233,0.145843,2246,0.0414069,0.8027605,713,12795,53408.910729286414
177000,3001,792,1241,0.4985005,0.1279573,0.5738087,0.1646118,0.2933118,3996,0.6894394,0.5495495,752,12796,53913.565688080154
228600,2950,812,917,0.520678,0.2125424,0.5654237,0.0718644,0.089422,935,0.0192513,0.9336898,1001,12797,52845.41377079639
103700,2696,684,910,0.5081602,0.1962166,0.5133531,0.1005193,0.2010989,950,0.0421053,0.7494737,623,12798,53081.31799025821
157000,6013,1704,2494,0.5108931,0.1406952,0.6189922,0.076002,0.266239,2600,0.0407692,0.4676923,833,12806,54380.54485556116
207200,9108,2332,3754,0.5240448,0.1516249,0.5880545,0.1247255,0.3108684,3965,0.0532156,0.4968474,829,12807,55333.28909791757
155400,8023,2059,2396,0.5038016,0.20702980000000001,0.5110308,0.0837592,0.1160267,2559,0.0636968,0.8898007,913,12809,55028.34617769138
168200,67153,16811,25175,0.5479576,0.1727696,0.5211979,0.1487648,0.2904469,26232,0.0402943,0.4080512,626,12810,59642.45279052157
150200,5599,1514,1713,0.5000893,0.2073585,0.5511699,0.063047,0.0910683,1753,0.022818,0.9435254,1001,12815,55011.7183097191
173000,14065,3557,4694,0.5296836,0.1759687,0.5353004,0.141486,0.2008948,4948,0.0513339,0.6841148,939,12816,53234.828703362065
168800,10712,2769,3178,0.5085885,0.2168596,0.5447162,0.0762696,0.1006923,3308,0.0392987,0.8694075,906,12820,56154.52714795034
133400,10257,2117,2588,0.5118456,0.2207273,0.5180852,0.0854051,0.1263524,2642,0.0204391,0.7592733,933,12824,55868.68061603365
197700,33673,9158,10364,0.50491490000000006,0.2124848,0.5704867,0.0709174,0.095137,10628,0.02484,0.9055326,982,12825,56716.326611595796
197400,4200,1054,1128,0.5202381,0.177381,0.5409524,0.127619,0.0505319,1161,0.0284238,0.9672696,1001,12829,53545.70546985923
182600,9728,2677,3389,0.5160362,0.1535773,0.5215872,0.1974712,0.179699,3471,0.0236243,0.843849,808,12830,54757.552999273015
241400,67265,16991,25317,0.5319408,0.161228,0.5252509,0.1726752,0.2876723,26398,0.0409501,0.5139026,690,12832,57331.56881066715
112000,8898,2477,3313,0.5159586,0.1437402,0.5311306,0.1476736,0.2170238,3495,0.0520744,0.7144492,617,12833,55489.73623531016
149700,7322564,1734908,2819401,0.5305351,0.1796282,0.5332273,0.130189,0.3290241,2992169,0.0577401,0.3270126,615,12834,65803.2751545324
404200,1620,458,538,0.4864198,0.2290123,0.5709877,0.0851852,0.1226766,576,0.0659722,0.9305556,932,12839,55483.49608783814
138600,18081,4913,5940,0.5119739,0.1771473,0.5654001,0.1145954,0.1393939,6123,0.0298873,0.811367,959,12842,55404.13377347776
115900,12799,2958,3386,0.4998047,0.2147824,0.5426205,0.0575826,0.0900768,3464,0.0225173,0.7641455,885,12844,54768.530667061714
168800,19707,5422,6293,0.5131172,0.1667428,0.5491957,0.1308165,0.110758,6385,0.0144088,0.9140172,951,12845,56515.488067582366
127000,2533,660,983,0.5021713,0.1741019,0.5519147,0.0986972,0.2329603,1027,0.0428432,0.7555988,569,12849,51929.86269027619
135000,3964,1021,1107,0.4944501,0.2081231,0.5542381,0.061554,0.0532972,1125,0.016,0.9404444,922,12850,54809.646206730176
372400,3453,1158,1411,0.5120185,0.1193165,0.6070084,0.178106,0.163005,1572,0.1024173,0.9026718,1001,12852,54917.29634292667
131300,10563,2785,3323,0.509893,0.1878254,0.5565654,0.0994982,0.1179657,3404,0.0237955,0.7626322,867,12854,55329.342016951894
169400,19365,5371,6050,0.5084947,0.172063,0.5569326,0.1310096,0.0909091,6114,0.0104678,0.9371933,968,12855,57715.267052047624
172300,12113,3362,3894,0.5120119,0.1586725,0.5470156,0.1371254,0.1163328,3981,0.0218538,0.9331826,1001,12856,55668.85511453942
198400,14359,4076,5009,0.5221116,0.1571836,0.5081134,0.2112961,0.1680974,5079,0.0137822,0.9251821,1001,12857,56767.929059580536
112200,7374,1979,2477,0.5052889,0.184025,0.5465148,0.0934364,0.1635042,2640,0.0617424,0.7363636,846,12858,56472.06263393921
157900,2530,712,1066,0.5150198,0.1158103,0.5529644,0.1905138,0.2786116,2198,0.5150136,0.7957234,873,12859,52031.06043986914
219700,8152,2055,2988,0.5083415,0.1767664,0.5440383,0.1247547,0.2446452,3160,0.0544304,0.5392405,723,12861,55886.86156725576
173200,14574,3938,4753,0.5223,0.170166,0.5177714,0.1687937,0.1556911,4979,0.0453906,0.8535851,910,12862,55696.62629968276
163200,12276,3526,4242,0.5163734,0.1572173,0.5557999,0.1452428,0.1478076,4341,0.0228058,0.8970283,956,12864,56684.402587512384
171000,2167,594,885,0.5006922,0.1139825,0.5731426,0.1259806,0.2372881,2310,0.6168831,0.8865801,945,12865,51885.77489178304
155500,2059,585,903,0.5201554,0.1000486,0.5070423,0.2559495,0.2890365,1854,0.512945,0.7718447,875,12869,54168.44077491607
159600,6558,1500,2898,0.5349192,0.1619396,0.5690759,0.1358646,0.389234,3026,0.0423001,0.4236616,836,12871,53464.80514167221
160400,7875,2081,2639,0.512,0.2109206,0.5591111,0.0897778,0.1762031,2772,0.0479798,0.7637085,805,12872,53903.326333627825
177800,32423,9228,10931,0.5119206,0.1652839,0.5596953,0.1292293,0.1346629,11152,0.0198171,0.8683644,919,12875,58739.11989966149
201300,5610,1593,1853,0.5026738,0.1581105,0.5828877,0.1201426,0.127361,1862,0.0048335,0.9087003,446,12879,55296.02135025238
194700,3583,907,1213,0.5464694,0.1663411,0.5252582,0.1942506,0.2283594,1256,0.0342357,0.7316879,581,12887,53201.972869807185
117300,5196,1390,1633,0.5117398,0.1859122,0.5352194,0.1233641,0.1187998,1739,0.0609546,0.9039678,830,12888,54010.24656274051
168500,22582,5157,7883,0.4723674,0.1555221,0.5937472,0.1164644,0.2833946,8258,0.0454105,0.5325745,807,12892,56474.07699584519
111200,11060,2846,4430,0.5096745,0.1713382,0.5385172,0.1388788,0.2970655,4844,0.0854666,0.4973163,721,12903,54747.71449789098
134000,1974,503,738,0.5471125,0.1499493,0.4832827,0.210233,0.2682927,810,0.0888889,0.6851852,615,12904,52424.718399843514
151300,1499,420,518,0.5070047,0.155437,0.5170113,0.1474316,0.1660232,672,0.2291667,0.8199405,938,12905,51588.98576700609
179200,15314,4127,5364,0.5160637,0.1803578,0.5476688,0.132036,0.1972409,5503,0.0252589,0.7641287,768,12906,56987.062893833594
159400,1100,307,420,0.5309091,0.1318182,0.5063636,0.1854545,0.2333333,639,0.342723,0.8388106,678,12907,52990.84950707246
138500,19536,5055,7678,0.5206798,0.1586814,0.547758,0.1297093,0.2835374,8401,0.0860612,0.4943459,710,12908,54818.14912216926
231300,6413,1715,2303,0.5270544,0.1732419,0.5446749,0.1367535,0.1967,2366,0.0266272,0.728656,922,12909,55035.13222240166
313500,5443,1500,1912,0.5085431,0.1655337,0.5471247,0.14018,0.1956067,2006,0.0468594,0.8240279,1001,12910,53464.55275162396
186600,2163,565,910,0.4835876,0.1359223,0.6278317,0.1086454,0.2835165,975,0.0666667,0.5271795,903,12918,51644.5583811495
102600,1488,405,628,0.5208333,0.1431452,0.5604839,0.1626344,0.2738854,648,0.0308642,0.8410494,606,12921,51170.10773383168
160100,8739,2421,2789,0.5120723,0.1636343,0.5499485,0.1410917,0.1161707,2812,0.0081792,0.9267425,985,12922,53341.80109684562
194700,26207,7521,8496,0.510169,0.1613691,0.5579425,0.1320258,0.1026365,8598,0.0118632,0.9482438,1001,12923,54347.421559151415
112900,1688,455,640,0.5023697,0.174763,0.5622038,0.1101896,0.24375,683,0.0629575,0.5915081,734,12930,52937.45287158036
227900,6592,1762,2489,0.5221481,0.1586772,0.570085,0.126517,0.2410607,2556,0.0262128,0.7124413,963,12931,53998.88698608855
254300,2611,741,807,0.5005745,0.2102643,0.5890463,0.0467254,0.0619579,841,0.0404281,0.9595719,1001,12934,53331.034237729866
180600,7455,1834,2619,0.5171026,0.1860496,0.5476861,0.1380282,0.231386,2908,0.099381,0.7142366,842,12940,53553.226385319664
130700,7232,1875,2467,0.5142423,0.1984237,0.5400996,0.1153208,0.1880827,2602,0.0518832,0.7102229,850,12941,55901.36198336228
262800,15387,4275,5510,0.5205693,0.1539611,0.5566387,0.1429778,0.1831216,5712,0.0353641,0.7767857,989,12945,55603.11565787783
314200,2736,743,1027,0.5065789,0.1732456,0.6008772,0.1056287,0.2366115,1055,0.0265403,0.6559242,975,12946,55023.118244207886
101200,28844,6867,11874,0.5294342,0.1714048,0.499376,0.1584385,0.3381337,13112,0.0944173,0.5645973,559,12948,57019.16257801449
120900,3459,907,1136,0.4882914,0.1766406,0.5189361,0.1026308,0.1646127,1335,0.1490637,0.7348315,793,12951,54971.844946711986
108300,1794,474,711,0.5301003,0.157748,0.5033445,0.1716834,0.2770745,760,0.0644737,0.7,546,12958,53381.679640480696
162400,1851,509,717,0.5089141,0.1582928,0.5505132,0.1523501,0.2287308,1208,0.406457,0.8087748,742,12960,53538.088471197145
125800,2725,681,1246,0.5324771,0.1240367,0.4924771,0.2543119,0.3964687,1345,0.0736059,0.6230483,644,12963,56323.22147680758
103800,11734,3276,4894,0.5465314,0.1062724,0.4020794,0.3189876,0.3130364,5349,0.0850626,0.6332025,820,12968,55130.62760775722
100600,8814,2268,3223,0.5384615,0.1573633,0.4769685,0.2072839,0.2522495,3536,0.0885181,0.6561086,665,12970,54619.76006933111
221600,24727,6516,9167,0.5339507,0.1619283,0.5102115,0.1748696,0.2654085,9497,0.0347478,0.679583,717,12973,56918.59710060549
109600,8596,2279,3146,0.514658,0.1634481,0.5189623,0.1248255,0.2164654,3870,0.1870801,0.6863049,788,12974,54430.532705944366
107200,15030,3204,3849,0.5274784,0.2225549,0.5162342,0.0667332,0.1252273,3971,0.0307227,0.8247293,878,12977,54040.79203583785
304900,1965,541,946,0.5170483,0.1073791,0.6234097,0.1526718,0.372093,1064,0.1109023,0.4172932,983,12979,53994.004193165754
427200,1114,333,384,0.5,0.1615799,0.5583483,0.1535009,0.1067708,393,0.0229008,0.9618321,1001,12981,55072.80093309145
247800,6405,1765,2147,0.5233411,0.1501952,0.5130367,0.1925059,0.1425245,2233,0.0385132,0.8858039,889,12982,56223.48861127265
277100,7765,2228,2734,0.5321314,0.1497746,0.5487444,0.1571153,0.1627652,2835,0.0356261,0.8529101,1001,12988,55963.12436839263
159600,12226,3416,4034,0.516604,0.1602323,0.5444953,0.1446916,0.1289043,4101,0.0163375,0.9280663,1001,12994,55124.514719156236
144200,16550,4384,5408,0.5180665,0.1907553,0.5418731,0.1092447,0.1595784,5560,0.0273381,0.8156475,901,13002,56770.34060939868
118300,8765,2189,2806,0.5069025,0.2222476,0.5129492,0.0635482,0.1614398,3056,0.0818063,0.6240183,675,13008,54755.67050882018
220300,5054,1342,1986,0.5112782,0.1369213,0.5753858,0.1551247,0.2502518,2066,0.0387222,0.7696031,929,13010,53802.88274347892
121100,20608,5256,6200,0.5061627,0.2088995,0.5305221,0.0754561,0.121129,6425,0.0350195,0.8093385,796,13011,55683.197408357555
182600,13634,3681,4406,0.5088015,0.2053689,0.5623441,0.0762065,0.1223332,4595,0.0411317,0.8929271,1001,13012,56092.510329669836
160200,1193,350,496,0.5196982,0.1383068,0.503772,0.2279966,0.2479839,871,0.4305396,0.8277842,664,13014,52124.56833991789
212500,1042,323,508,0.5239923,0.0825336,0.4673704,0.3550864,0.3248031,1250,0.5936,0.9144,819,13015,54374.94411964702
171600,2847,606,1021,0.5054443,0.311556,0.4176326,0.173516,0.3095005,2261,0.5484299,0.7293233,772,13018,55490.580970719086
106200,22936,5751,6500,0.5025288,0.2180851,0.496076,0.0656174,0.0867692,7021,0.074206,0.8795043,888,13019,56206.684824130025
148400,3035,807,992,0.5004942,0.1815486,0.5525535,0.0971993,0.1391129,1042,0.0479846,0.7975048,783,13028,53078.95606654847
174300,25638,6879,8099,0.5111553,0.1858179,0.5648256,0.1064826,0.1265588,8360,0.0312201,0.873445,942,13029,58647.42384499284
115400,9102,2405,3096,0.5098879,0.1833663,0.5320809,0.0908592,0.1715116,3575,0.133986,0.7558042,815,13034,54519.383545381104
161000,3980,1025,1689,0.5369347,0.1301508,0.5170854,0.2344221,0.33037300000000003,2980,0.4332215,0.8312081,809,13035,52668.80892660925
132400,1302,340,500,0.4976959,0.1513057,0.5529954,0.1666667,0.252,685,0.270073,0.7941606,853,13036,51233.59563474212
160300,15377,4243,4922,0.5041295,0.1660922,0.5671457,0.1273981,0.1143844,4970,0.0096579,0.9160966,921,13039,54609.68959360004
136400,1478,355,455,0.5033829,0.2259811,0.5270636,0.1001353,0.1956044,462,0.0151515,0.8831169,827,13040,52337.92554779679
165400,9624,2587,3215,0.5202618,0.1544057,0.5636949,0.1469244,0.1561431,3297,0.0248711,0.8798908,985,13042,54452.597256181965
170000,3352,684,1139,0.5289379,0.2497017,0.5074582,0.1082936,0.2888499,1195,0.0468619,0.548954,866,13044,53396.1363576285
156600,5192,1569,2249,0.5256163,0.1319337,0.4674499,0.2956471,0.2756781,3539,0.3645097,0.802204,736,13045,53628.92693387512
208000,5328,1604,2019,0.524024,0.1295045,0.5191441,0.2027027,0.1956414,2049,0.0146413,0.795998,867,13047,55125.364034575556
153700,4355,1172,1787,0.5113662,0.1256028,0.5683123,0.1494834,0.262451,3459,0.4833767,0.8002313,955,13051,54124.39725230004
135700,21802,5128,7513,0.5215577,0.1805339,0.5210531,0.0888909,0.2612804,8116,0.0742977,0.3472154,690,13052,55734.747220318735
204000,2002,558,679,0.5194805,0.1573427,0.534965,0.1438561,0.1590574,699,0.0286123,0.9384835,1001,13057,52117.19074791286
168300,13726,3718,4519,0.5137695,0.1889844,0.549031,0.1091359,0.1310024,4757,0.0500315,0.8995165,1001,13059,57711.37226002458
164300,10587,2832,3586,0.5125153,0.1893832,0.5529423,0.1083404,0.182097,3685,0.0268657,0.7568521,712,13060,55692.27276925118
160900,11055,3008,4551,0.5260063,0.1556762,0.5813659,0.1280868,0.288508,4720,0.0358051,0.5641949,854,13062,55782.89572961521
215000,18967,5382,6239,0.5092002,0.1777297,0.5568619,0.124743,0.118769,6342,0.0162409,0.931725,1001,13064,56400.20428336929
202800,6867,1887,2190,0.5035678,0.1877093,0.5757973,0.0937819,0.1118721,2225,0.0157303,0.9262921,1001,13067,54834.14551696921
135100,10275,2596,2922,0.5015085,0.2298783,0.5435523,0.0533333,0.0770021,3020,0.0324503,0.9135762,998,13068,54816.87641917385
185400,5204,1357,1503,0.4992314,0.2438509,0.5465027,0.0534204,0.0785096,1525,0.0144262,0.8832787,710,13070,52162.03581792851
319000,2612,746,1011,0.5218224,0.1493109,0.5459418,0.1780245,0.2255193,1043,0.0306807,0.674976,1001,13071,54941.09154042616
239000,7025,1834,2155,0.5081851,0.193452,0.5320996,0.1201423,0.1215777,2203,0.0217885,0.9092147,1001,13072,54850.83400971481
222000,6302,1701,2588,0.5344335,0.1436052,0.5602983,0.1402729,0.299459,2739,0.0551296,0.4403067,976,13082,57117.0697979507
193100,2084,562,746,0.5095969,0.1823417,0.5331094,0.1324376,0.2010724,772,0.0336788,0.873057,995,13090,55105.39104091098
108600,3014,821,1256,0.5361646,0.1675514,0.526211,0.1585932,0.2874204,1334,0.0584708,0.5907046,630,13092,53320.23177291726
183000,9007,2282,3028,0.5324747,0.1557677,0.5602309,0.1282336,0.2011229,3152,0.0393401,0.6932107,936,13094,53546.34573443616
163700,33946,9415,11851,0.5233901,0.1638485,0.524863,0.1710364,0.1840351,12165,0.0258118,0.8292643,862,13096,57463.25905040361
139300,5317,1432,1811,0.4980252,0.1895806,0.5219109,0.1175475,0.180011,2142,0.1545285,0.7931839,830,13103,54295.53492073407
173500,18567,5150,5919,0.5112296,0.1743416,0.5543168,0.117628,0.1082953,6007,0.0146496,0.9384052,960,13107,56451.94875868873
126100,5984,1569,2262,0.5322527,0.1430481,0.5220588,0.1395388,0.2590628,2415,0.063354,0.6484472,645,13111,55369.21730280894
132200,4906,1348,1630,0.5042805,0.1412556,0.5495312,0.0731757,0.1423313,1709,0.0462259,0.7466355,794,13113,54051.59224663443
226300,1893,533,745,0.5087163,0.131009,0.5731643,0.1516112,0.2161074,1703,0.5625367,0.8972402,861,13116,53664.991224350015
215500,4305,1192,1293,0.5117305,0.1853659,0.5702671,0.0650407,0.058778,1329,0.027088,0.9721595,1001,13125,54981.801506794036
132000,42410,10867,13442,0.5167649,0.1822448,0.5478425,0.1102334,0.156078,13799,0.0258714,0.7539677,897,13126,56281.386579896054
145500,4907,1412,1684,0.5066232,0.1501936,0.5785612,0.120644,0.1389549,1788,0.0581655,0.939038,1001,13127,54853.915925738234
176000,13060,3432,4389,0.5133997,0.1756508,0.5420368,0.151608,0.1701982,4546,0.0345359,0.774967,922,13128,54932.27961082563
154300,2129,583,819,0.5180836,0.1578206,0.5500235,0.1183654,0.2271062,1486,0.448856,0.8405114,811,13134,52363.94471725185
173100,1571,434,708,0.5155952,0.1597708,0.5257798,0.214513,0.3347458,2485,0.7150905,0.5935614,783,13135,53016.951366279616
133000,9183,2310,3156,0.5245562,0.1820756,0.5306545,0.1230535,0.2265526,3281,0.0380981,0.5873209,710,13136,56419.11504979486
174800,17689,4814,5840,0.5164226,0.1662615,0.5237718,0.1570468,0.1546233,5992,0.0253672,0.8965287,916,13137,56665.31008691296
101900,2252,652,834,0.5217584,0.1549734,0.5732682,0.124778,0.1846523,977,0.1463664,0.8372569,635,13138,50642.96781305858
143700,28419,7401,8470,0.5115592,0.1892396,0.5478025,0.1023611,0.1010626,8657,0.021601,0.927111,949,13139,55664.51294788842
184800,3437,923,1085,0.5018912,0.1879546,0.5702648,0.0852488,0.1124424,1118,0.029517,0.8980322,893,13141,54356.15382091309
100000,8024,962,1099,0.2789133,0.601321,0.2581007,0.0023679,0.1228389,1134,0.0308642,0.8430335,668,13142,52499.456394995075
132200,4680,1255,1523,0.5149573,0.1574786,0.542735,0.1134615,0.1477347,1884,0.1916136,0.7314225,851,13145,53464.266885419696
147200,5027,1239,1431,0.5150189,0.2329421,0.5374975,0.0638552,0.1048218,1449,0.0124224,0.8253968,846,13148,52629.67434972561
239300,48718,11817,19432,0.5341763,0.153783,0.5654173,0.1553635,0.3392857,20714,0.0618905,0.4576615,777,13150,56955.64475101059
184300,7516,2000,2587,0.5210218,0.180149,0.5222193,0.1573976,0.204484,2641,0.0204468,0.7966679,942,13154,52827.508219590236
306200,8008,2020,2458,0.5453297,0.1515984,0.5244755,0.1860639,0.1533767,2569,0.0432075,0.8213313,1001,13158,56472.029008928854
262200,15578,4552,5173,0.5172679,0.1535499,0.5493645,0.1485428,0.1088343,5308,0.0254333,0.9253956,918,13159,56098.70816034889
110500,1870,463,916,0.5390374,0.1411765,0.5721925,0.1647059,0.3886463,1160,0.2103448,0.6094828,572,13162,51524.79415877126
111100,4637,1066,1399,0.4427432,0.1787794,0.5596291,0.114298,0.185847,1506,0.0710491,0.8273572,904,13166,54385.0997790806
183600,188082,49148,72101,0.5336024,0.1663849,0.5204219,0.1644761,0.2829642,75562,0.0458034,0.4527011,625,13167,59393.78911908391
191300,7690,2073,2478,0.5080624,0.1820546,0.5559168,0.0976593,0.1384181,2543,0.0255604,0.8580417,664,13168,53815.26526710372
121900,1177,334,414,0.5233645,0.1724724,0.5904843,0.0713679,0.1570048,481,0.1392931,0.8918919,865,13171,53300.69159835247
125100,6412,1666,2334,0.4904866,0.172645,0.5767311,0.0924828,0.1945159,2506,0.0686353,0.6667997,594,13504,55048.3241571693
180400,7119,2004,2963,0.4886922,0.1393454,0.6211547,0.0946762,0.2166723,6255,0.526299,0.7328537,736,13513,56144.24928089826
